,date,time,data_set,is_down_sample,down_sample_amount,n_points,n_clusters,clustering_algorithm,classification_metrics,f1,jaccard,precision,recall,mean_abs,mean_sqr,clustering_metrics,db,rand
1023,2022-08-30,00:24:29,cc,True,0.075,136979,355,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7330886208704772,0.5786423841059603,0.8826770749626909,0.6268547203652373,0.040874878631031036,0.040874878631031036,"['db', 'rand']",0.9111310206199434,0.16724839197657718
1027,2022-08-30,00:24:29,cc,True,0.075,136979,356,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7330886208704772,0.5786423841059603,0.8826770749626909,0.6268547203652373,0.040874878631031036,0.040874878631031036,"['db', 'rand']",0.912907522760762,0.16721540874417354
1031,2022-08-30,00:24:29,cc,True,0.075,136979,357,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7330886208704772,0.5786423841059603,0.8826770749626909,0.6268547203652373,0.040874878631031036,0.040874878631031036,"['db', 'rand']",0.9138226341144278,0.16719524502873148
1035,2022-08-30,00:24:29,cc,True,0.075,136979,358,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7330886208704772,0.5786423841059603,0.8826770749626909,0.6268547203652373,0.040874878631031036,0.040874878631031036,"['db', 'rand']",0.9142824704838879,0.16716093579010002
1039,2022-08-30,00:24:29,cc,True,0.075,136979,359,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7330886208704772,0.5786423841059603,0.8826770749626909,0.6268547203652373,0.040874878631031036,0.040874878631031036,"['db', 'rand']",0.9151361685564008,0.16711288703774232
1043,2022-08-30,00:24:29,cc,True,0.075,136979,360,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9137698568150336,0.16711405677989216
1047,2022-08-30,00:24:29,cc,True,0.075,136979,361,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9140110598097374,0.16709852097541422
1051,2022-08-30,00:24:29,cc,True,0.075,136979,362,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9143557010865958,0.16709657844024572
1055,2022-08-30,00:24:29,cc,True,0.075,136979,363,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9139907294074646,0.16708189430697035
1059,2022-08-30,00:24:29,cc,True,0.075,136979,364,birch,"['f1', 'jaccard', 'precision', 'recall', 'mean_abs', 'mean_sqr']",0.7347784200385357,0.5807507804766618,0.8979279491405698,0.6218000978314039,0.04019594244373225,0.04019594244373225,"['db', 'rand']",0.9151134355242334,0.1670817861159478
